,TWSE Index,LMCADY Comdty,XAU Curncy,S5COND Index,S5CONS Index,S5UTIL Index,MMFA Index,JPY Curncy,GVLQUSD Index,GVLQJPY Index,.TED G Index,US0003M Index,USGG3M Index,BICLUSSP Index,BICLOISS Index,NYRPVOA Index,LUACOAS Index,LF98OAS Index,EMUSOAS Index,GSUSFCI Index,CIFCEMAS Index,CIFCTW Index,TINFMTDN Index,TWD Curncy,BISNTWN Index,USYC2Y10 Index,USYC5Y30 Index,BLQCOAS Index,LUACOAS Index,LECPOAS Index,LG30OAS Index,LF98OAS Index,LP01OAS Index,BEHSOAS Index,BEHPOAS Index,CONssent Index,NAPMPMI Index,GRZEEUCU Index,EUR3EU27 Index,MXEM Index,JCOMACF Index,JNMTOY Index,JWEXBUS Index,MXJP Index,CHEFTYOY Index,CNPPIY Index,CPMINORD Index,CPMIPROD Index,CPMIIFGS Index,MXCN Index,MXEU Index,TW1 Index,FTA Index,KSFIYTDN Index,JASXYTDN Index,THIVYTDN Index,CNFVBYTD Index,FIINYTDN Index,TINFYTDN Index,KOSBYTDD Index,IDGBFYTD Index,TBTVYTDD Index,CNFVBYTD Index,FIINDYTD Index
2017/6/29,10421.65,5931.25,1245.51,710.0867,565.63,264.1,2621.97,112.18,1.121,1.26,27.7085,1.29861,1.0215,24.85,13.49,0.062,1.09,3.68,2.68,99.35,-0.5379,-0.5062,698.99,30.365,115.92,89.341,96.161,1.16,1.09,1.02,3.7363,3.68,2.84,2.6773,2.6052,97.1,56.4,18.3,3,122.8731,42.8,24.5,52.2,966.06,5.5,8,52.3,53.4,46.6,73.44,128.58,38267,#N/A N/A,9047.73,1303.93,397.98,,8281.62,8646.87,23272.4,7923.37,4582.37,938.46,14508.9
2017/6/30,10395.07,5927,1241.61,714.0551,566.83,263.77,2621.97,112.39,1.336,1.281,28.7919,1.29917,1.0113,26.62,13.63,0.062,1.09,3.64,2.68,99.35,-0.6053,-0.508,719.55,30.431,115.88,91.802,94.473,1.15,1.09,1.02,3.7209,3.64,2.87,2.6809,2.5938,95.1,56.4,20.5,4.1,122.1746,42.6,31.1,52.9,958.65,5.5,7.3,53.1,54.4,46.3,73.03,128.08,232440,#N/A N/A,9010.71,1303.93,393.36,,8506.32,8667.44,23081.2,7923.37,4492.25,8015.73,14616.7
2017/7/3,10412.79,5906.75,1220.2,712.74,566.18,262.35,2621.97,113.38,1.347,1.321,27.9338,1.30072,1.0214,18.55,13.39,0.062,1.09,3.6,2.66,99.38,-0.6053,-0.508,-38.4,30.42,116.01,93.579,93.366,1.15,1.09,1.01,3.6993,3.6,2.87,2.6713,2.5683,95.1,56.4,20.5,4.1,123.7895,42.6,31.1,52.9,959.99,5.5,7.3,53.1,54.4,46.3,73.33,129.49,234434,#N/A N/A,9053.49,1339.47,405.37,,8367.93,8629.04,20752.5,7893.56,4475.31,8015.73,14388.3
2017/7/4,10347.78,5867.25,1223.42,712.74,566.18,262.35,2621.97,113.28,1.258,1.273,28.0728,1.30211,1.0214,21.8,13.38,0.062,1.09,3.6,2.66,99.38,-0.6053,-0.508,-184.63,30.509,116.02,93.579,93.366,1.15,1.09,1,3.7022,3.6,2.89,2.6743,2.568,95.1,56.4,20.5,4.1,123.4292,42.6,31.1,52.9,958.17,5.5,7.3,53.1,54.4,46.3,72.33,129.1,236207,#N/A N/A,8904.62,1252.99,381.74,,8189.19,8482.82,21834.5,7892.81,4482.93,8015.73,14256.1
2017/7/5,10404.79,5814,1227.04,711.0107,565.78,261.3,2626.71,113.26,1.234,1.336,26.1065,1.303,1.0419,22.3,13.33,0.062,1.08,3.61,2.69,99.36,-0.6053,-0.508,-264.73,30.5,116.03,91.69,93.186,1.15,1.08,0.99,3.7232,3.61,2.88,2.7202,2.584,95.1,56.4,20.5,4.1,123.5223,42.6,31.1,52.9,963.33,5.5,7.3,53.1,54.4,46.3,73,129.3,233939,#N/A N/A,8949.93,1230.72,380.79,,8208.49,8402.72,21785,7646.45,4453.54,8015.73,14154.4
2017/7/6,10368.2,5824,1225.22,703.6783,562.7,260.95,2626.71,113.22,1.117,1.261,27.2394,1.30411,1.0317,22.57,13.25,0.062,1.07,3.64,2.71,99.42,-0.6053,-0.508,-265.86,30.588,115.65,96.748,96.49,1.14,1.07,0.97,3.7527,3.64,2.9,2.7457,2.5949,95.1,56.4,20.5,4.1,122.9739,42.6,31.1,52.9,960.8,5.5,7.3,53.1,54.4,46.3,72.63,128.44,228687,#N/A N/A,9147.54,1192.09,458,,8302.07,8401.58,21909.7,7291.77,4425.91,8015.73,14400.4
2017/7/7,10297.25,5804,1212.46,709.4928,562.39,261.32,2626.71,113.92,1.355,1.517,27.8686,1.30522,1.0265,22.84,13.79,0.062,1.07,3.7,2.72,99.39,-0.5375,-0.4083,-468.17,30.597,115.83,98.252,98.021,1.13,1.07,0.98,3.8031,3.7,2.99,2.7661,2.5987,95.1,56.4,20.5,4.1,122.9633,42.6,31.1,52.9,956.21,5.5,7.3,53.1,54.4,46.3,72.3,128.34,227694,#N/A N/A,9386.89,1167.27,451.38,,8237.21,8199.27,22052.9,7374.56,4376.66,8015.73,14473.4
2017/7/10,10289.91,5796,1214.36,711.0564,558.52,260.9,2626.71,114.04,1.275,1.317,27.7605,1.30411,1.0265,22.56,13.89,0.062,1.06,3.71,2.7,99.37,-0.5375,-0.4083,-535.38,30.581,115.97,98.596,99.275,1.12,1.06,0.97,3.8046,3.71,3.02,2.7387,2.5977,95.1,56.4,20.5,4.1,123.5008,42.6,31.1,52.9,961.22,5.5,7.3,53.1,54.4,46.3,72.6,128.81,229762,#N/A N/A,9293.47,1126.72,451.38,,8262.3,8132.07,22095.1,7207.33,4376.66,8015.73,14644.4
2017/7/11,10415.57,5847.25,1217.72,709.6557,556.86,260.82,2626.71,113.94,1.283,1.342,26.663,1.3035,1.0369,24.57,13.81,0.062,1.06,3.72,2.71,99.37,-0.5375,-0.4083,-156.21,30.585,116.01,98.135,100.617,1.12,1.06,0.96,3.8088,3.72,3.01,2.7356,2.6039,95.1,56.4,20.5,4.1,123.047,42.6,31.1,52.9,967.6,5.5,7.3,53.1,54.4,46.3,73.86,127.99,230321,#N/A N/A,9367.08,1080.45,453.52,,8287.2,8511.23,23293.8,6975.49,4325.76,8015.73,15861.9
2017/7/12,10420.68,5879.5,1220.51,714.9719,559.94,263.03,2626.55,113.17,1.3,1.291,26.1955,1.30389,1.0419,23.57,13.86,0.062,1.06,3.7,2.69,99.29,-0.5375,-0.4083,-6.53,30.484,115.91,97.075,100.804,1.12,1.06,0.97,3.7845,3.7,2.98,2.7091,2.595,95.1,56.4,20.5,4.1,124.7668,42.6,31.1,52.9,963.05,5.5,7.3,53.1,54.4,46.3,74.66,129.99,225518,#N/A N/A,9706.48,1079.86,439.81,,8372.01,8660.91,24932.8,6853.89,4304.85,8015.73,16164.2
2017/7/13,10460.15,5853.5,1217.58,715.5303,559.98,262.1,2626.55,113.28,1.12,1.274,27.1894,1.30361,1.0317,23.57,14.19,0.062,1.05,3.67,2.67,99.29,-0.5375,-0.4083,60.76,30.368,116.17,97.708,102.472,1.12,1.05,0.96,3.7456,3.67,2.93,2.6887,2.5689,95.1,56.4,20.5,4.1,125.2397,42.6,31.1,52.9,962.73,5.5,7.3,53.1,54.4,46.3,75.47,130.38,227939,#N/A N/A,10050.3,1018.75,481.77,,8359.09,8728.2,25797.4,7038.3,4128.76,8015.73,16122
2017/7/14,10443.91,5905.25,1228.7,717.5261,564.15,263.52,2626.55,112.53,1.366,1.205,27.1982,1.30361,1.0316,23.58,13.98,0.062,1.05,3.65,2.67,99.22,-0.5653,-0.4715,24.6,30.408,116.09,97.223,105.18,1.11,1.05,0.95,3.7401,3.65,2.96,2.6826,2.571,95.1,56.4,20.5,4.1,125.2828,42.6,31.1,52.9,966.05,5.5,7.3,53.1,54.4,46.3,75.98,130.59,225895,#N/A N/A,10247,945.439,493.21,,8442.18,8692.04,26309,7281.84,4042.87,8015.73,16243.2
2017/7/17,10457.54,5971,1234.11,719.3638,564.54,264.55,2626.55,112.63,1.277,1.272,26.9417,1.30611,1.0367,23.06,14,0.062,1.05,3.6,2.66,99.22,-0.5653,-0.4715,70.48,30.414,115.54,95.424,104.282,1.11,1.05,0.94,3.7067,3.6,2.93,2.6748,2.5716,95.1,56.4,20.5,4.1,125.1258,42.6,31.1,52.9,966.05,5.5,7.3,53.1,54.4,46.3,76.09,130.56,223465,#N/A N/A,10251.4,932.524,476.35,,8500.56,8737.92,26444.8,7357.81,3994.65,8015.73,16340
2017/7/18,10481.26,5973.5,1242.47,722.3632,564.67,265.28,2626.55,112.07,1.227,1.211,25.4782,1.30694,1.0522,21.02,14.24,0.062,1.04,3.6,2.68,99.17,-0.5653,-0.4715,133.41,30.364,115.33,90.715,103.147,1.11,1.04,0.93,3.7114,3.6,2.92,2.6882,2.591,95.1,56.4,20.5,4.1,123.8612,42.6,31.1,52.9,962.73,5.5,7.3,53.1,54.4,46.3,76.46,129.07,219716,#N/A N/A,10092,851.799,545.87,,8558.99,8800.85,26687.6,7441.24,4008.76,8015.73,16475.4
2017/7/19,10506.1,5929.5,1241.25,726.0438,566.4,266.53,2616.67,111.97,1.274,1.266,20.4125,1.30722,1.1031,19.47,14.1,0.062,1.04,3.56,2.66,99.15,-0.5653,-0.4715,276.58,30.389,115.13,90.946,102.516,1.1,1.04,0.93,3.6798,3.56,2.88,2.6754,2.5724,95.1,56.4,20.5,4.1,124.5414,42.6,31.1,52.9,963.12,5.5,7.3,53.1,54.4,46.3,77.41,130.07,219587,#N/A N/A,10062.9,730.747,542.28,,8717.08,8944.02,26762.2,7448,3989.02,8015.73,16605.3
2017/7/20,10499.36,5925.25,1244.49,724.1388,565.98,268.3,2616.67,111.91,1.087,1.261,17.3756,1.3125,1.1387,14.38,14.38,0.062,1.04,3.54,2.66,99.13,-0.5653,-0.4715,256.48,30.454,115.2,90.273,100.578,1.1,1.04,0.93,3.6614,3.54,2.84,2.6709,2.554,95.1,56.4,20.5,4.1,124.3936,42.6,31.1,52.9,969.73,5.5,7.3,53.1,54.4,46.3,77.4,129.6,206728,#N/A N/A,10169,674.476,504.92,,8744.26,8923.92,26876.6,7722.19,4026.14,8015.73,16427.7
2017/7/21,10436.7,5971,1254.98,724.9587,567.44,270.35,2616.67,111.13,1.312,1.222,15.5413,1.31444,1.159,11.84,14.92,0.062,1.04,3.56,2.66,99.11,-0.5779,-0.4617,115.73,30.441,114.6,89.327,100.391,1.1,1.04,0.93,3.6698,3.56,2.82,2.6762,2.5618,95.1,56.4,20.5,4.1,122.7434,42.6,31.1,52.9,967.41,5.5,7.3,53.1,54.4,46.3,77.21,128.26,194079,#N/A N/A,10410.8,641.604,488.54,,8728.41,8783.18,26985.7,8008.61,3981.57,8015.73,16612.9
2017/7/24,10461.28,5994.75,1255.3,722.2352,565.36,267.84,2616.67,111.1,1.223,1.274,14.4706,1.31389,1.1692,8.76,14.85,0.062,1.03,3.52,2.66,99.13,-0.5779,-0.4617,181.21,30.349,114.68,89.438,101.143,1.1,1.03,0.93,3.6504,3.52,2.78,2.6863,2.5471,95.1,56.4,20.5,4.1,122.6604,42.6,31.1,52.9,961.17,5.5,7.3,53.1,54.4,46.3,77.78,127.94,177460,#N/A N/A,10268,617.452,511.81,,8686.47,8848.65,27094.4,8031.14,4052.37,8015.73,16865.4
2017/7/25,10463.15,6197.25,1250.06,727.5916,569.5,266.48,2616.67,111.89,1.204,1.242,16.2558,1.31667,1.1541,13.08,14.65,0.062,1.03,3.47,2.64,99.16,-0.5779,-0.4617,203.69,30.354,114.77,94.139,102.469,1.09,1.03,0.93,3.6014,3.47,2.73,2.662,2.5146,95.1,56.4,20.5,4.1,123.2856,42.6,31.1,52.9,959.26,5.5,7.3,53.1,54.4,46.3,77.53,128.52,140976,#N/A N/A,9919.37,493.442,463.78,,8736.37,8871.14,27222.2,8085.88,4034.06,8015.73,16816.7
2017/7/26,10419.11,6297.75,1260.53,727.4601,569.7,268.82,2639.99,111.18,1.218,1.238,20.06,1.31389,1.1133,16.42,15.47,0.062,1.03,3.5,2.63,99.12,-0.5779,-0.4617,126.5,30.381,114.98,92.807,106.326,1.09,1.03,0.93,3.6129,3.5,2.73,2.6565,2.5124,95.1,56.4,20.5,4.1,124.0233,42.6,31.1,52.9,962.18,5.5,7.3,53.1,54.4,46.3,78.17,129.16,74818,#N/A N/A,9619.03,484.789,436.56,,8706.48,8793.94,27322.8,7962.02,4117.18,8015.73,17154.3
2017/7/27,10508.37,6298.25,1259.15,732.5279,574.78,269.41,2639.99,111.26,1.068,1.211,21.8243,1.31111,1.0929,17.95,15.24,0.062,1.02,3.48,2.61,99.15,-0.5779,-0.4617,302.01,30.239,115.15,94.507,106.579,1.08,1.02,0.92,3.5965,3.48,2.69,2.6359,2.4908,95.1,56.4,20.5,4.1,124.0559,42.6,31.1,52.9,966.25,5.5,7.3,53.1,54.4,46.3,78.53,128.98,22473,#N/A N/A,9440.94,482.585,408.7,,9086.88,8969.46,27416.5,8205.37,4281.84,8015.73,17275
2017/7/28,10423.05,6295.5,1269.64,727.1148,569.53,269.03,2639.99,110.68,1.297,1.316,23.3077,1.31056,1.0775,21,15.05,0.062,1.03,3.49,2.63,99.13,-0.5958,-0.55,62.54,30.305,114.89,93.77,105.97,1.09,1.03,0.92,3.6067,3.49,2.67,2.6561,2.4929,95.1,56.4,20.5,4.1,123.0084,42.6,31.1,52.9,962.75,5.5,7.3,53.1,54.4,46.3,78.54,127.69,22473,#N/A N/A,8860.3,480.757,408.7,,9085.1,8729.99,27510.1,8219.61,4281.84,8015.73,17437.5
2017/7/31,10427.33,6336.25,1269.44,726.6456,569.04,270.04,2639.99,110.26,1.231,1.237,23.8204,1.31056,1.0724,22,14.91,0.062,1.02,3.52,2.62,99.13,-0.5958,-0.55,21.78,30.214,114.91,93.91,106.109,1.09,1.02,0.92,3.6114,3.52,2.64,2.6492,2.4817,93.4,56.8,28.7,5.3,122.5124,43.5,28,51.7,961.76,5.5,7,52.8,53.5,46.1,79.15,127.54,219396,#N/A N/A,8629.69,506.027,193.65,,8895.04,8689.23,27494.6,8302.95,4771.59,14775.61,17510.2
2017/8/1,10437.29,6313.25,1268.76,728.2342,568.49,271.39,2639.99,110.36,1.206,1.262,24.3112,1.31056,1.0674,22,14.84,0.062,1.03,3.49,2.62,99.11,-0.5958,-0.55,-19.42,30.25,114.63,90.611,105.559,1.09,1.03,0.92,3.5927,3.49,2.63,2.6222,2.4979,93.4,56.8,28.7,5.3,123.4438,43.5,28,51.7,968.1,5.5,7,52.8,53.5,46.1,79.43,128.35,221855,#N/A N/A,8569.4,500.646,179.56,,8751.47,8669.81,27548.3,8355.52,5502.38,14775.61,17704.4
2017/8/2,10519.27,6322.25,1266.65,726.308,568.08,272.63,2660.42,110.72,1.183,1.306,24.5363,1.31278,1.0674,21.26,14.83,0.062,1.03,3.49,2.61,99.09,-0.5958,-0.55,275.94,30.237,114.66,90.796,102.859,1.1,1.03,0.92,3.5703,3.49,2.55,2.6094,2.4817,93.4,56.8,28.7,5.3,122.8769,43.5,28,51.7,971.49,5.5,7,52.8,53.5,46.1,79.16,127.8,220740,#N/A N/A,8708.45,484.854,112.06,,8840.11,8965.17,28026.2,8452.29,5546.1,14775.61,17866.4
2017/8/3,10469.88,6325.75,1268.6,724.1527,567.21,273.78,2660.42,110.05,1.04,1.227,23.9188,1.31167,1.0725,19.11,15.08,0.062,1.04,3.53,2.6,99.12,-0.5958,-0.55,75.48,30.207,114.71,87.817,100.766,1.11,1.04,0.91,3.5686,3.53,2.45,2.6048,2.4993,93.4,56.8,28.7,5.3,123.1877,43.5,28,51.7,970.59,5.5,7,52.8,53.5,46.1,79,127.93,218872,#N/A N/A,8301.53,461.958,36.4,,8848.83,8764.7,28261,8533.34,5612.13,14775.61,18248.8
2017/8/4,10506.56,6347.75,1258.88,724.3264,566.14,272.98,2660.42,110.69,1.317,1.28,24.2101,1.31194,1.0698,20.51,14.95,0.062,1.05,3.52,2.6,99.15,-0.6154,-0.5447,-9.81,30.229,114.93,90.706,102.474,1.12,1.05,0.91,3.5527,3.52,2.42,2.5904,2.5084,93.4,56.8,28.7,5.3,124.5284,43.5,28,51.7,968.03,5.5,7,52.8,53.5,46.1,79.3,129.17,217663,#N/A N/A,8127.22,448.411,8.3,,8712.48,8679.42,28275,8475.52,5692.67,14775.61,18486.6
2017/8/7,10579.38,6384.25,1257.85,725.6826,570.24,273.53,2660.42,110.75,1.217,1.601,26.0687,1.31139,1.0507,23.5,14.93,0.062,1.05,3.53,2.59,99.15,-0.6154,-0.5447,-1.93,30.226,114.99,89.816,101.965,1.13,1.05,0.91,3.5557,3.53,2.42,2.5901,2.5141,93.4,56.8,28.7,5.3,124.5289,43.5,28,51.7,972.44,5.5,7,52.8,53.5,46.1,80.44,129,218595,#N/A N/A,8217.96,422.241,-13.44,,8686.39,8687.29,28687.5,8535.56,5690.11,14775.61,18681.9
2017/8/8,10568.97,6451.5,1260.96,725.3693,568.1,274.43,2660.42,110.32,1.261,1.262,26.4926,1.30944,1.0445,20.94,14.75,0.062,1.06,3.54,2.58,99.17,-0.6154,-0.5447,-15.26,30.196,114.98,90.707,102.391,1.14,1.06,0.91,3.5653,3.54,2.47,2.5636,2.4968,93.4,56.8,28.7,5.3,124.8309,43.5,28,51.7,969.9,5.5,7,52.8,53.5,46.1,81.01,129.25,219389,#N/A N/A,8284.16,402.305,-40.08,,8984.17,8673.97,28505,8495.77,6326.45,14775.61,18828
2017/8/9,10470.38,6426.75,1277.3,721.9639,568.89,273.08,2693.47,110.07,1.279,1.235,26.4686,1.30917,1.0445,23.17,14.63,0.062,1.09,3.68,2.62,99.17,-0.6154,-0.5447,-307.09,30.216,115,90.49,101.649,1.17,1.09,0.93,3.6728,3.68,2.58,2.6152,2.5332,93.4,56.8,28.7,5.3,123.3764,43.5,28,51.7,959.69,5.5,7,52.8,53.5,46.1,80.85,128.3,219869,#N/A N/A,8016.26,414.242,-14.17,,8916.92,8382.13,28662.5,8525.74,6225.05,14775.61,19037.1
2017/8/10,10329.74,6393.75,1286.53,710.9933,566.21,273.76,2693.47,109.2,1.361,1.129,27.8668,1.30911,1.0304,24.51,14.79,0.062,1.1,3.8,2.66,99.24,-0.6154,-0.5447,-244.94,30.306,114.65,86.694,100.022,1.19,1.1,0.94,3.7626,3.8,2.64,2.6609,2.5663,93.4,56.8,28.7,5.3,122.2785,43.5,28,51.7,958.84,5.5,7,52.8,53.5,46.1,79.36,126.97,223383,#N/A N/A,7839.4,409.294,6.22,,8763.08,8444.29,28794.8,8907.01,6114.77,14775.61,19070.5
2017/8/11,10329.57,6383,1289.31,714.6573,566.56,272,2693.47,109.19,1.38,1.129,28.3372,1.315,1.0316,24.52,14.92,0.062,1.12,3.87,2.7,99.22,-0.5899,-0.4959,-538.17,30.347,114.3,89.076,104.095,1.22,1.12,0.96,3.8434,3.87,2.8,2.6991,2.6161,93.4,56.8,28.7,5.3,121.248,43.5,28,51.7,958.84,5.5,7,52.8,53.5,46.1,77.85,125.66,223780,#N/A N/A,7316.21,322.935,36.11,,8477.99,8151.06,28631.4,8766.97,6385.14,14775.61,18963.2
2017/8/14,10225.28,6367.5,1282.15,719.5696,569.63,273.58,2693.47,109.63,1.289,1.183,29.4033,1.31417,1.0201,26.16,15.54,0.062,1.11,3.81,2.65,99.19,-0.5899,-0.4959,-587.06,30.298,114.54,89.626,103.645,1.2,1.11,0.95,3.7759,3.81,2.75,2.6436,2.5856,93.4,56.8,28.7,5.3,122.7815,43.5,28,51.7,948.65,5.5,7,52.8,53.5,46.1,79.13,126.99,220046,#N/A N/A,7101.01,300.584,36.11,,8239.99,8102.16,28632.4,8753.47,6385.14,14775.61,18932.3
2017/8/15,10311.16,6344,1271.53,713.1045,572.23,274.95,2693.47,110.67,1.247,1.235,29.5135,1.31417,1.019,26.52,15.3,0.062,1.1,3.78,2.62,99.22,-0.5899,-0.4959,-476.12,30.299,114.83,92.025,102.193,1.18,1.1,0.94,3.742,3.78,2.72,2.6075,2.5506,93.4,56.8,28.7,5.3,123.0888,43.5,28,51.7,959.34,5.5,7,52.8,53.5,46.1,79.09,127.1,220376,#N/A N/A,7101.01,304.96,73.16,,8239.99,8213.11,28632.4,8669.66,6362.49,14775.61,18932.3
2017/8/16,10290.39,6496.5,1283.11,716.3107,574.03,275.83,2706.08,110.19,1.281,1.407,31.2949,1.31667,1.0037,27.86,15.55,0.062,1.09,3.79,2.62,99.17,-0.5899,-0.4959,-632.32,30.357,114.94,89.177,102.502,1.18,1.09,0.94,3.7434,3.79,2.67,2.6156,2.5594,93.4,56.8,28.7,5.3,123.964,43.5,28,51.7,959.03,5.5,7,52.8,53.5,46.1,79.79,127.94,216210,#N/A N/A,7061.87,295.781,76.51,,7939.97,8056.91,28136,8604.58,6122.97,14775.61,18906
2017/8/17,10369.37,6456.25,1288.15,705.0977,568.87,273.71,2706.08,109.57,1.12,1.158,32.0339,1.31639,0.9961,28.01,15.6,0.062,1.1,3.85,2.63,99.24,-0.5899,-0.4959,-519.33,30.307,114.79,88.36,102.303,1.18,1.1,0.94,3.7726,3.85,2.65,2.6309,2.5684,93.4,56.8,28.7,5.3,123.2843,43.5,28,51.7,957.88,5.5,7,52.8,53.5,46.1,79.95,127.19,218001,#N/A N/A,7260.07,295.781,60.64,,7639.95,8169.9,28081.5,8604.58,6055.91,14775.61,18879.6
2017/8/18,10321.33,6452.25,1284.13,701.6769,566.82,275.43,2706.08,109.18,1.364,1.2,31.3657,1.31472,1.0011,26.45,15.62,0.062,1.1,3.89,2.64,99.24,-0.4884,-0.4183,-690.03,30.31,114.34,88.443,101.399,1.19,1.1,0.96,3.808,3.89,2.74,2.6362,2.572,93.4,56.8,28.7,5.3,122.6193,43.5,28,51.7,947.83,5.5,7,52.8,53.5,46.1,79.6,126.28,217742,#N/A N/A,7296.66,274.97,85.61,,7651.47,7999.2,28260.5,8604.58,6081.26,14775.61,19088.1
2017/8/21,10326.39,6551.25,1291.88,702.9822,569.29,276.33,2706.08,108.98,1.272,1.176,33.8869,1.31444,0.9756,29.26,15.49,0.062,1.11,3.9,2.64,99.22,-0.4884,-0.4183,-777,30.325,114.25,87.637,101.084,1.2,1.11,0.96,3.818,3.9,2.74,2.6391,2.5813,93.4,56.8,28.7,5.3,121.9354,43.5,28,51.7,945.58,5.5,7,52.8,53.5,46.1,80.32,125.76,221651,#N/A N/A,7241.1,160.8,54.26,,7372.01,7912.23,28010.4,8361.85,6108,14775.61,19289.6
2017/8/22,10392.07,6547.25,1285.08,710.3262,569.5,276.88,2706.08,109.57,1.271,1.085,31.9813,1.31722,0.9974,28.18,15.65,0.062,1.1,3.86,2.61,99.19,-0.4884,-0.4183,-651.36,30.293,114.48,88.744,99.947,1.19,1.1,0.96,3.7833,3.86,2.74,2.6097,2.5555,93.4,56.8,28.7,5.3,122.9864,43.5,28,51.7,945.98,5.5,7,52.8,53.5,46.1,81.3,126.8,224322,#N/A N/A,7344.52,186.087,33.85,,7258.51,8037.87,28051.8,8464.58,6162.49,14775.61,19465.6
2017/8/23,10406.81,6537.25,1290.96,704.367,567.56,277.59,2735.73,109.04,1.243,1.08,32.2388,1.31722,0.9948,28.2,15.6,0.062,1.11,3.88,2.63,99.18,-0.4884,-0.4183,-635.25,30.285,114.33,85.674,100.065,1.19,1.11,0.97,3.8029,3.88,2.76,2.6283,2.5754,93.4,56.8,28.7,5.3,122.4466,43.5,28,51.7,948.37,5.5,7,52.8,53.5,46.1,81.42,126.2,212037,#N/A N/A,7454.1,213.43,-27.07,,7115.81,8053.98,28161.3,8556.76,6045.64,14775.61,19495.2
2017/8/24,10488.96,6663.25,1286.4,702.5775,559.93,277.37,2735.73,109.56,1.066,1.304,30.5857,1.31722,1.0114,27.67,15.49,0.062,1.1,3.84,2.6,99.2,-0.4884,-0.4183,-362.13,30.258,114.45,86.011,99.237,1.19,1.1,0.97,3.7642,3.84,2.74,2.5989,2.5549,93.4,56.8,28.7,5.3,122.5574,43.5,28,51.7,943.22,5.5,7,52.8,53.5,46.1,81.87,126.42,207547,#N/A N/A,7521.22,169.628,-81.55,,7028.87,8327.09,28195.8,8815.37,5876.22,14775.61,19581.9
2017/8/25,10515.51,6648.5,1291.35,704.3788,561.3,278.22,2735.73,109.36,1.31,1.185,31.4142,1.31778,1.0036,26.94,15.52,0.062,1.1,3.83,2.6,99.16,-0.5169,-0.4681,-177.7,30.235,114.91,82.817,98.844,1.19,1.1,0.97,3.7622,3.83,2.76,2.5932,2.5707,93.4,56.8,28.7,5.3,122.3429,43.5,28,51.7,945.94,5.5,7,52.8,53.5,46.1,82.09,126.28,153829,#N/A N/A,7536.38,148.497,-94.68,,7028.87,8511.53,28122.9,8775.61,5806.64,14775.61,19581.9
2017/8/28,10525.98,6648.5,1310.13,705.0529,560.17,278.85,2735.73,109.25,1.259,1.279,29.8887,1.31778,1.0189,26.79,15.62,0.062,1.1,3.82,2.61,99.15,-0.5169,-0.4681,-257.66,30.16,114.62,82.774,101.354,1.19,1.1,0.97,3.7655,3.82,2.76,2.6028,2.5646,93.4,56.8,28.7,5.3,121.7653,43.5,28,51.7,947.4,5.5,7,52.8,53.5,46.1,81.62,125.69,81695,#N/A N/A,7510.78,154.608,-152.67,,7043.96,8431.57,28092.1,8788.36,5760.38,14775.61,19603.3
2017/8/29,10496.57,6772,1309.23,703.7094,561.7,278.43,2735.73,109.71,1.259,1.27,30.937,1.31694,1.0076,25.2,15.77,0.062,1.11,3.84,2.62,99.15,-0.5169,-0.4681,-410.37,30.198,114.15,80.776,103.325,1.2,1.11,0.98,3.7891,3.84,2.82,2.6208,2.5619,93.4,56.8,28.7,5.3,120.4468,43.5,28,51.7,945.47,5.5,7,52.8,53.5,46.1,81.46,124.4,36031,#N/A N/A,7300.39,63.15,-7.37,,7078.1,8278.86,27979.8,8887.96,5758.04,14775.61,19744.7
2017/8/30,10569.4,6740,1308.6,708.6144,561.53,277.22,2711.18,110.24,1.235,1.253,30.6021,1.31611,1.0101,26.35,15.56,0.062,1.1,3.81,2.6,99.14,-0.5169,-0.4681,-342.02,30.15,114.73,80.152,101.935,1.19,1.1,0.99,3.7618,3.81,2.81,2.5934,2.5517,93.4,56.8,28.7,5.3,121.1273,43.5,28,51.7,951.18,5.5,7,52.8,53.5,46.1,82.57,125.26,36031,#N/A N/A,7246.73,55.422,13.03,,7093.46,8347.21,27789.5,8968.19,5722.06,14775.61,19855.7
2017/8/31,10585.78,6759.5,1321.43,712.1257,561.81,277.28,2711.18,109.98,1.007,1.258,32.6823,1.31778,0.991,30.46,15.82,0.062,1.1,3.78,2.58,99.09,-0.5169,-0.4681,-298.83,30.188,115.1,78.747,102.26,1.19,1.1,0.99,3.7326,3.78,2.79,2.5751,2.5419,96.8,58.8,38.4,2.2,121.8483,42.9,36.2,51.6,957.2,6.3,7.7,53.1,54.1,45.5,82.45,126.2,231802,#N/A N/A,7214.78,37.847,69.01,,7162.8,8390.4,27810.9,8954.69,6146.86,28589.76,19890.6
2017/9/1,10594.82,6804.5,1325.23,715.3936,564.14,276.45,2711.18,110.25,1.387,1.213,31.6347,1.31611,0.9998,27.26,15.53,0.062,1.1,3.73,2.56,99.1,-0.5023,-0.5307,44.3,30.132,114.93,81.973,103.701,1.19,1.1,0.99,3.7015,3.73,2.8,2.5542,2.5195,96.8,58.8,38.4,2.2,122.5762,42.9,36.2,51.6,958.01,6.3,7.7,53.1,54.1,45.5,82.41,126.96,234871,#N/A N/A,7307.15,37.847,73.63,,7046.29,8434.69,27880.5,8954.69,6224.49,28589.76,19900.3
